id,clean_text,Political,Economic,Technical,Market,Other,,
2205,is solidifying current price levels as a generational demand areaThe longer this process takes - the stronge,0,0,0,0,0,,
2206,It took days to bottom on its % retrace in JanuaryIt took $BTC days to bottom on its % retrace i,0,0,0,0,0,,
2207,"Missed my most recent YouTube video?""Is Ready For A Full-Blown Reversal?""Check it out here:",0,0,0,0,0,,
2208,Thanks so much for Subscribers on YouTube It's a different format that allows me to explore &amp; share ideas,0,0,0,0,0,,
2209,"Is Ready For A Full-Blown Reversal?Checkout my new YouTube video: this video, I",0,0,0,0,0,,
2210,"Hit like if you want me to return to YouTube today with a new video about , $ETH, and $LTCSubscribe here:",0,0,0,0,0,,
2211,$BAT / USD - Ultimately Weekly Closed below the black resistance which means that the b,0,0,0,0,0,,
2212,"Promising reaction from thus farIn fact, BTC is really close to reclaiming this Monthly level as support (gr",0,0,0,0,0,,
2213,$EGLD / - EGLD has springboarded into new All Time Highs following a successful retest attempt,0,0,0,0,0,,
2214,: Black Friday Week Is Here Get $50 OFF All Courses! Visit Choose your course Click,0,0,0,0,0,,
2215,"In the short-term, the ~$69000 All Time High resistance area may matterBut months from now - it wont $BTC",0,0,0,0,0,,
2216,"rallied more than just to ~$63,500 in OctoberAfter all, $BTC rallied to ~$66000 in OctoberBut this Novembe",0,0,0,0,0,,
2217,": Based on historically recurring price tendencies across cycles...Bitcoin could rally to ~$63,500 in OctoberThen r",0,0,0,0,0,,
2218,"Months from now, you won't be worrying about this recent Bitcoin retrace",0,0,0,0,0,,
2219,Take it home boys and girls,0,0,0,0,0,,
2220,Is in a Bull Market?YesWill there be dips on the way up?Absolutely Will there be corrections?Of cour,0,0,0,0,0,,
2221,Bitcoin will retrace deep enough to convince you that the Bull Market is overAnd then it will resume its uptrend$BTC,0,0,0,0,0,,
2222,see new All Time Highs sooner or laterAll you need is time and patience$BTC,0,0,0,0,0,,
2223,"Technically speaking, it took weeks for fully confirm its -2018 Bear MarketCalling for a Bear Marke",0,0,0,0,0,,
2224,We saw a few times this year:-31% retrace in January-26% retrace in February-18% retrace in Marc,0,0,0,0,0,,
2225,Its worth repeating:The real Market is still months away$BTC,0,0,0,0,0,,
2226,Market Progress: %$BTC,0,0,0,0,0,,
2227,People are panicking about this being the beginning of a new Market rather than panicking about missing o,0,0,0,0,0,,
2228,"Later today, I'll be sharing my exclusive thoughts &amp; charts on different Altcoins in the Rekt Capital Newsletter",0,0,0,0,0,,
2229,$EGLD / - Still holding the highs despite the downside volatilityStill successfully retestin,0,0,0,0,0,,
2230,"Missed my recent YouTube video about ?""Three Reasons Why Is Still In A Bull Market""Check it out here:",0,0,0,0,0,,
2231,Black Friday Week Is Here Get $50 OFF All Courses! Visit Choose your course,0,0,0,0,0,,
2232,In the same way that would dig deeper into the red resistance area before rejecting a few months ago...$BTC,0,0,0,0,0,,
2233,downside volatility below the green Monthly level is now in progress$BTC,0,0,0,0,0,,
2234,Some people may think we're in a new Bear Market after a % retrace while BTC could actually pull back much,0,0,0,0,0,,
2235,Investors are getting fearful towards Extreme Fear precedes Bitcoin price reversalsWe're getting there,0,0,0,0,0,,
2236,has retraced % from its All Time HighsStill less than the % retracement this past September$BTC,0,0,0,0,0,,
2237,"""Buy when theres blood in the streets... Baron Rothschild made a fortune FOMO buying when people panic soldBu",0,0,0,0,0,,
2238,"Strong market-wide selling is going onUndoubtedly, Seller Exhaustion lies aheadWatch for high sellside volume b",0,0,0,0,0,,
2239,"Some investor capitulation is taking place right nowAs sell-side momentum accelerates, the chances of seller exha",0,0,0,0,0,,
2240,"Extreme Fear precedes financial opportunityThe more fearful people get, the closer Bitcoin is to a price reversal",0,0,0,0,0,,
2241,is now down % from the highsBitcoin was down % in September before reversing into new All Time Highs,0,0,0,0,0,,
2242,downside volatility below the green Monthly level is now in progress$BTC,0,0,0,0,0,,
2243,"""Three Reasons Why Is Still In A Bull Market""Checkout my new YouTube video:",0,0,0,0,0,,
2244,If you FOMO on a green day...You won't have enough ammo to FOMO on a red dayIf you must FOMO - choose a red day,0,0,0,0,0,,
2245,is currently sitting at an area (green) that previously it would constantly reject from (red)Market psycholo,0,0,0,0,0,,
2246,retest of a previous multi-month resistance as new support still in progressDownside volatility below green,0,0,0,0,0,,
2247,Doesn't seem that investors are fearful enough towards price for this retrace to be over just yetIt is Extre,0,0,0,0,0,,
2248,Many promise themselves to buy on the next correctionBut when that correction happens - they cheat themselve,0,0,0,0,0,,
2249,: Is in a bull market?YesWill there be dips on the way up to newer and newer All Time Highs?Of courseWill there,0,0,0,0,0,,
2250,"New edition of the Rekt Capital Newsletter is out now!""Where Is The Correction Bottom?""Sign up for $14 a m",0,0,0,0,0,,
2251,"""How DEEP Could Go On This Retrace?""Checkout my new YouTube video: and Subsc",0,0,0,0,0,,
2252,Hit like if you want me to return to YouTube today with a new video about Subscribe here:,0,0,0,0,0,,
2253,Black Friday Sale On ALL Courses Choose your course at Click I Want This!,0,0,0,0,0,,
2254,is successfully retesting its Monthly level as support (green)Still many weeks left until the M Close thoug,0,0,0,0,0,,
2255,Last time saw Extremely Fearful levels on the Fear &amp; Greed Index?21st of September (blue arrow)This is whe,0,0,0,0,0,,
2256,Yesterday investor sentiment was at high levels of greedToday sentiment is neutralRecent % pullback has,0,0,0,0,0,,
2257,"As enjoys its current pullback, you should be equipped with this important insight:- Such pullbacks rarely r",0,0,0,0,0,,
2258,macro investors are busiest when buying and scaling in on pullbacksThen they just relax and hold until the n,0,0,0,0,0,,
2259,The real Bear Market is still months away$BTC,0,0,0,0,0,,
2260,You survived the % crash back in MayYou'll survive this healthy pullback before new All Time Highs$BTC,0,0,0,0,0,,
2261,has already experienced its first sell-off this past May$BTC is slowly preparing to transition into the Mani,0,0,0,0,0,,
2262,"Just months ago, would harshly reject from this green Monthly levelNow $BTC is trying to stabilise itself he",0,0,0,0,0,,
2263,is down % this month whereas it was down % this SeptemberThis volatility in the price is nothing out o,0,0,0,0,0,,
2264,Short-term downside before macro upside,0,0,0,0,0,,
2265,"""Crucial Retest Now Complete?""Checkout my new YouTube video: and Subscribe!$BTC",0,0,0,0,0,,
2266,Hit like if you want me to return to YouTube today with a new video about Subscribe here:,0,0,0,0,0,,
2267,Black Friday Sale On ALL Courses Get $50 OFF each course! Choose your course at,0,0,0,0,0,,
2268,"performs a downside wick into the green Monthly level of ~$58700 &amp; has now returned above the black ~$61,000 M",0,0,0,0,0,,
2269,has pulled back only % this monthRemember that in September $BTC retraced % before reaching new All Ti,0,0,0,0,0,,
2270,Picture-perfect retest of the Monthly level (green)$BTC,0,0,0,0,0,,
2271,Extreme Fear precedes financial opportunity,0,0,0,0,0,,
2272,": Last month, confirmed a break of the major Monthly resistanceNovember could be thought of as a retest month where $",0,0,0,0,0,,
2273,: New edition of the Rekt Capital Newsletter is live!WHEN Could Peak In This Bull Market?WHEN Could The Next $BTC B,0,0,0,0,0,,
2274,is pulling back which certainly opens up the possibility of that Monthly retest indeed occurringBut the othe,0,0,0,0,0,,
2275,"November is increasingly looking like a ""retest month""$BTC",0,0,0,0,0,,
2276,has convincingly broken down from this trendlineThe possibility of a ~$58700 retest is more likely$BTC,0,0,0,0,0,,
2277,New edition of the Rekt Capital Newsletter is live!WHEN Could Peak In This Bull Market?WHEN Could The Next,0,0,0,0,0,,
2278,Followers Thank you all for your continued support,0,0,0,0,0,,
2279,If is to go for a retest attempt of the Monthly level (green)...It would need to breakdown from this black u,0,0,0,0,0,,
2280,$VRA / USDT - has successfully retested the Bull Flag it had previously broken out from as a ne,0,0,0,0,0,,
2281,Last two times $LTC broke $274 - it rallied to $400+ is in the process of retesting $274 as supportGet read,0,0,0,0,0,,
2282,"Later today, I'll be sharing my exclusive thoughts &amp; charts on the cycle and my expectations going forwardI",0,0,0,0,0,,
2283,has been respecting this uptrend line since early October$BTC,0,0,0,0,0,,
2284,$BAT / USD - Failed to Weekly Close above black to confirm a breakout from the pattern,0,0,0,0,0,,
2285,$WOO / USDT - continues to make new All Time Highs after successfully retesting the top of la,0,0,0,0,0,,
2286,Crypto is off to a good start this week,0,0,0,0,0,,
2287,"Here's the thing about these ~$69,000 All Time Highs for nce these highs are finally convincingly broken...",0,0,0,0,0,,
2288,"Here are all the Altcoins I shared charts &amp; analysis for this past Friday, exclusively in the Rekt Capital Newslett",0,0,0,0,0,,
2289,Some people may think we're in a new Bear Market after an % dip while BTC could actually dip much deeper tha,0,0,0,0,0,,
2290,"Last month, confirmed a break of the major Monthly resistanceNovember could be thought of as a retest month",0,0,0,0,0,,
2291,"Missed my recent YouTube video on ?""Bitcoin Breakout To $87,000 Coming Soon?""Check out the video here:",0,0,0,0,0,,
2292,There'll be plenty of time to agonise over a real Bear MarketAfter all - Bear Markets last yearsIt's a was,0,0,0,0,0,,
2293,long-term holders outperform short-term tradersPatience paysVolatility sways$BTC,0,0,0,0,0,,
2294,$BAT / USD - Still wrestling with this black diagonal resistanceWeekly Close just aro,0,0,0,0,0,,
2295,"Breakout To $87,000 Coming Soon?Checkout my new YouTube video: and Subscribe!$BTC",0,0,0,0,0,,
2296,Hit like if you want me to return to YouTube today with a new video about Subscribe here:,0,0,0,0,0,,
2297,Is in a new Bear Market?We can either follow emotion or follow reason when it comes to answering that questi,0,0,0,0,0,,
2298,If a % on is enough to convince you BTC is now in a Bear Market...Then a +8% rebound will be enough to con,0,0,0,0,0,,
2299,We saw correct a few times this year:-31% retrace in January-26% retrace in February-18% retrace in Marc,0,0,0,0,0,,
2300,"All data science models suggest that will peak much higher than $100,000 in this cycle$BTC",0,0,0,0,0,,
2301,People are panicking about this being the beginning of a new Bear Market rather than panicking about missing o,0,0,0,0,0,,
2302,$BAT / USD - BAT has successfully retested the red Weekly resistance as new support on,0,0,0,0,0,,
2303,"Later today, I'll be sharing my exclusive thoughts &amp; charts on different Altcoins in the Rekt Capital Newsletter",0,0,0,0,0,,
2304,"Missed my recent YouTube video on ?""Phenomenal BTC Monthly Candle Close This October - Strong upside now conf",0,0,0,0,0,,
2305,Phenomenal Monthly Candle Close This OctoberStrong upside now confirmed?Checkout my new YouTube video:,0,0,0,0,0,,
2306,A Bear Market will take place one dayBut today is not that day$BTC,0,0,0,0,0,,
2307,Just finished recording a tutorial for the brand NEW Rekt Capital Bitcoin Investing course This resource will he,0,0,0,0,0,,
2308,$WOO / USDT - breakout to new All Time HighsWOO is enjoying Price Discovery,0,0,0,0,0,,
2309,$WOO / USDT - retest attempt of the blue level as new supportWOO has since spring-bo,0,0,0,0,0,,
2310,Historic retest was successfulBitcoin has made a new All Time High$BTC,0,0,0,0,0,,
2311,New All Time Highs for both and $ETHAnd $LTC and $LINK enjoying phenomenal rallies,0,0,0,0,0,,
2312,$LINK / USD - LINK has revisited the final major resistance before challenging for new All Time,0,0,0,0,0,,
2313,$LINK / USD - Chainlink has broken out from its Monthly Bull FlagLINK has rallied +36% since,0,0,0,0,0,,
2314,"$WOO / USDT - recently, WOO successfully retested the blue level as support on the Daily tim",0,0,0,0,0,,
2315,Excited to share that the Altcoin Investing course has reached almost Five-Star ratings! Happy to h,0,0,0,0,0,,
2316,$WOO / USDT - has broken out to new All Time HighsSetting itself very well for Price Discov,0,0,0,0,0,,
2317,"$WOO / USDT - far, so good",0,0,0,0,0,,
2318,Altcoin Market Cap has made a new All Time High todayAltcoin Market Cap is enjoying Price Discovery now,0,0,0,0,0,,
2319,"has broken beyond its old All Time High of ~$67,000 (red)In fact, $BTC is now in the process of turning this",0,0,0,0,0,,
2320,has broken beyond its final resistance$BTC,0,0,0,0,0,,
